Date,USD,CRUDE,GOLD,10DMA,EMA,Close
28-Nov-18,70.64000195,3650.907167,3038.386981,10646.465,10633.67597,10728.85
29-Nov-18,69.77999901,3562.519543,3033.842513,10674.705,10674.58943,10858.7
30-Nov-18,69.649999,3555.671633,3025.032141,10700.71,10711.34589,10876.75
3-Dec-18,70.44000136,3741.880368,3072.121115,10720.865,10742.6921,10883.75
4-Dec-18,70.52999909,3789.307117,3102.150721,10731.475,10765.74808,10869.5
5-Dec-18,70.55999801,3772.258351,3097.855045,10744.145,10768.86661,10782.9
6-Dec-18,70.85000021,3652.981402,3119.638122,10744.255,10738.37268,10601.15
7-Dec-18,70.8600009,3725.720494,3132.243313,10760.95,10730.25037,10693.7
10-Dec-18,72.51999739,3747.352185,3185.362622,10746.935,10686.28667,10488.45
11-Dec-18,72.29099787,3729.761253,3188.429826,10733.29,10661.35273,10549.15
12-Dec-18,71.8399991,3772.486779,3178.316255,10734.165,10675.21587,10737.6
13-Dec-18,71.53000097,3678.822699,3159.777299,10727.45,10696.36753,10791.55
14-Dec-18,71.92000079,3749.445968,3156.336503,10720.32,10716.20071,10805.45
17-Dec-18,71.61000048,3656.258402,3149.298809,10720.78,10747.50058,10888.35
18-Dec-18,70.61999768,3453.050539,3133.597809,10724.7,10776.80956,10908.7
19-Dec-18,70.27899778,3339.023859,3117.751228,10743.14,10811.44419,10967.3
20-Dec-18,69.98000042,3280.122373,3113.945493,10778.195,10836.94525,10951.7
21-Dec-18,70.13999944,3235.87275,3126.455756,10784.225,10821.86429,10754
24-Dec-18,70.10499906,3169.17252,3138.377333,10801.73,10793.07078,10663.5
26-Dec-18,70.06999923,3093.101605,3160.086839,10819.8,10781.5761,10729.85
27-Dec-18,70.36099907,3208.158704,3166.440794,10824.02,10781.25317,10779.8
28-Dec-18,69.93299929,3185.077233,3165.969626,10830.855,10795.55259,10859.9
31-Dec-18,69.56999897,3202.915851,3145.771925,10836.565,10807.73394,10862.55
1-Jan-19,69.45300067,3182.176019,3141.463231,10838.74,10826.34595,10910.1
2-Jan-19,70.0000014,3213.679411,3159.67746,10827.12,10820.19214,10792.5
3-Jan-19,70.10999768,3269.449173,3182.392459,10797.615,10793.29357,10672.25
4-Jan-19,69.55000106,3364.208928,3166.130008,10775.18,10781.30383,10727.35
7-Jan-19,69.80299918,3428.063357,3163.025497,10776.96,10779.57586,10771.8
8-Jan-19,70.13999944,3457.488337,3165.829305,10790.825,10783.68025,10802.15
9-Jan-19,70.55999801,3611.347117,3183.932603,10803.355,10796.67475,10855.15
10-Jan-19,70.42000108,3667.735426,3202.962099,10807.535,10801.20661,10821.6
11-Jan-19,70.39900112,3690.989685,3200.112644,10801.04,10800.06905,10794.95
14-Jan-19,70.76000062,3621.38524,3213.346958,10788.545,10788.71104,10737.6
15-Jan-19,71.09999802,3657.854589,3219.834179,10786.215,10806.5454,10886.8
16-Jan-19,70.97999812,3696.694223,3225.619158,10795.995,10821.77351,10890.3
17-Jan-19,71.05000179,3678.54717,3231.132609,10819.29,10836.94196,10905.2
18-Jan-19,71.2100025,3779.121791,3218.486989,10837.25,10849.67069,10906.95
21-Jan-19,71.18800175,3872.687956,3208.398303,10856.255,10870.06693,10961.85
22-Jan-19,71.26000081,3791.856335,3213.140459,10868.315,10879.64567,10922.75
23-Jan-19,71.18999849,3786.036398,3215.69258,10865.95,10870.89191,10831.5
24-Jan-19,71.00000021,3756.938528,3206.433388,10868.77,10867.05702,10849.8
25-Jan-19,70.90000179,3808.155317,3220.601544,10867.33,10851.32847,10780.55
28-Jan-19,71.06999791,3733.080922,3253.037524,10859.725,10816.82329,10661.55
29-Jan-19,71.39000043,3770.193736,3275.016211,10836.265,10786.89179,10652.2
30-Jan-19,71.23500049,3855.102631,3292.907407,10812.415,10762.32964,10651.8
31-Jan-19,70.96000226,3892.635183,3308.114474,10804.99,10774.80607,10830.95
1-Feb-19,71.43500058,3873.105802,3325.098174,10803.66,10796.41406,10893.65
4-Feb-19,71.71000246,3930.918569,3341.922073,10798.7,10817.47514,10912.25
5-Feb-19,71.53000097,3905.0737,3341.497726,10799.86,10838.72511,10934.35
6-Feb-19,71.550002,3843.830343,3337.070853,10822.955,10879.40237,11062.45
7-Feb-19,71.30000225,3805.215439,3314.627784,10844.915,10913.94739,11069.4
8-Feb-19,71.17500032,3750.194366,3315.012365,10861.22,10919.33877,10943.6
11-Feb-19,71.14000217,3707.498911,3305.45731,10883.945,10913.78627,10888.8
12-Feb-19,70.5349988,3775.6076,3294.556404,10901.865,10898.80695,10831.4
13-Feb-19,70.87500222,3820.408528,3297.065612,10916.05,10879.6875,10793.65
14-Feb-19,71.01999845,3845.527757,3300.417173,10907.56,10855.38977,10746.05
15-Feb-19,71.32999847,3925.931614,3330.857396,10890.635,10831.57345,10724.4
18-Feb-19,71.3869987,4004.222559,3356.72974,10863.505,10796.91464,10640.95
19-Feb-19,71.30000225,4000.325285,3374.092369,10830.505,10761.90289,10604.35
20-Feb-19,71.00999792,4041.038244,3391.129483,10797.805,10757.09327,10735.45
21-Feb-19,71.16500168,4075.883153,3364.782837,10769.85,10763.04904,10789.85
22-Feb-19,71.035002,4091.334598,3344.459234,10754.655,10768.24922,10791.65
25-Feb-19,70.83400094,4005.404564,3343.262824,10753.785,10788.58572,10880.1
26-Feb-19,70.96000226,3960.173044,3344.772455,10754.175,10797.07923,10835.3
27-Feb-19,71.19999909,4043.238315,3347.941518,10755.475,10798.81937,10806.65
28-Feb-19,70.84000233,4049.725836,3321.420505,10760.12,10797.67039,10792.5
1-Mar-19,71.00000021,4049.641972,3286.759945,10774.03,10809.63941,10863.5
5-Mar-19,70.49000209,4004.611977,3220.238555,10808.68,10841.96861,10987.45
6-Mar-19,70.08000193,3940.16028,3209.13963,10853.545,10880.33795,11053
7-Mar-19,70.11599991,3967.849109,3188.511157,10885.82,10912.67651,11058.2
8-Mar-19,70.01199866,3888.739972,3210.489311,10910.375,10934.98987,11035.4
11-Mar-19,69.85000131,3960.398556,3206.320299,10948.015,10977.36444,11168.05
12-Mar-19,69.62500044,3984.618616,3198.434047,10990.125,11036.24363,11301.2
13-Mar-19,69.52899943,4016.61174,3222.531943,11040.765,11091.78115,11341.7
14-Mar-19,69.36500225,4060.148952,3197.063817,11094.425,11137.50276,11343.25
15-Mar-19,68.96300128,4038.119101,3186.854861,11157.86,11190.11135,11426.85
18-Mar-19,68.62499999,4027.42174,3168.618007,11217.73,11239.58201,11462.2
19-Mar-19,69.01499862,4070.820035,3186.946268,11272.225,11292.82165,11532.4
20-Mar-19,68.78999837,4101.766174,3181.177608,11319.03,11334.31771,11521.05
22-Mar-19,69.16999807,4099.994086,3202.32617,11358.9,11356.6054,11456.9
25-Mar-19,68.88999955,4067.506167,3220.103752,11390.785,11356.17715,11354.25
26-Mar-19,68.9959992,4137.360891,3214.617509,11422.305,11379.2813,11483.25
27-Mar-19,69.10000014,4133.354586,3211.840127,11436.69,11391.23925,11445.05
28-Mar-19,69.18999823,4090.120912,3192.267052,11459.52,11423.7412,11570
29-Mar-19,69.18500069,4169.537283,3177.478036,11487.585,11460.13371,11623.9
1-Apr-19,69.20499995,4231.930005,3187.281472,11511.815,11498.13667,11669.15
2-Apr-19,68.92000152,4296.496671,3175.449961,11536.915,11537.2391,11713.2
3-Apr-19,68.44999906,4303.590107,3165.638889,11548.07,11556.64108,11643.95
4-Apr-19,68.97999828,4317.183033,3172.810285,11555.765,11564.16088,11598
5-Apr-19,69.16999807,4323.314425,3182.007656,11576.67,11582.66799,11665.95
8-Apr-19,69.55499825,4442.962963,3217.586038,11601.695,11586.63745,11604.5
9-Apr-19,69.28000067,4463.058322,3220.70527,11620.565,11602.14882,11671.95
10-Apr-19,69.1499999,4460.319743,3218.590579,11634.49,11598.90358,11584.3
11-Apr-19,69.0200002,4415.269806,3199.088899,11637.16,11598.50293,11596.7
12-Apr-19,69.18999823,4447.945273,3189.690919,11639.115,11606.67513,11643.45
15-Apr-19,69.39500051,4400.557549,3177.871843,11641.235,11621.88874,11690.35
16-Apr-19,69.53000014,4416.177241,3169.280795,11648.63,11651.93624,11787.15
18-Apr-19,69.39500051,4432.11145,3149.120293,11659.515,11670.27511,11752.8
22-Apr-19,69.70000144,4591.300288,3167.79493,11659.16,11656.48872,11594.45
23-Apr-19,69.76999901,4626.103191,3155.450093,11650.16,11641.84532,11575.95
24-Apr-19,69.96000107,4632.489695,3165.077798,11662.325,11657.17344,11726.15
25-Apr-19,70.17000227,4642.723711,3187.250996,11659.31,11654.37827,11641.8
26-Apr-19,69.85000131,4469.877911,3191.625176,11676.345,11672.60949,11754.65
30-Apr-19,69.64700114,4468.768525,3180.610995,11691.49,11686.34413,11748.15
2-May-19,69.40999973,4326.334032,3140.950137,11699.62,11693.32702,11724.75
3-May-19,69.09500127,4293.856575,3135.268003,11701.81,11696.76756,11712.25
6-May-19,69.37999814,4267.304785,3158.310304,11682.92,11678.85528,11598.25
7-May-19,69.64499786,4287.999672,3163.635903,11657.43,11645.95432,11497.9
8-May-19,69.71999821,4304.805939,3180.074923,11633.93,11593.86262,11359.45
9-May-19,70.20000121,4321.181702,3189.446759,11606.515,11540.76033,11301.8
10-May-19,70.01499861,4334.213623,3190.342196,11561.79,11493.14936,11278.9
13-May-19,70.57000167,4384.605105,3222.781196,11512.43,11430.43129,11148.2
14-May-19,70.3320001,4334.051164,3236.225008,11459.17,11392.54379,11222.05
15-May-19,70.24900039,4330.380463,3229.181467,11400.055,11349.71764,11157
16-May-19,70.12999928,4406.300194,3211.850443,11353.29,11332.87807,11257.1
17-May-19,70.28000044,4434.438096,3192.297624,11322.78,11346.38206,11407.15
20-May-19,69.60900206,4394.033542,3147.851434,11345.78,11433.99441,11828.25
21-May-19,69.64499786,4427.45598,3146.049034,11366.9,11484.01361,11709.1
22-May-19,69.649999,4335.727742,3146.049034,11404.745,11530.17477,11737.9
23-May-19,69.66500191,4145.262501,3155.858378,11440.27,11553.24299,11657.05
24-May-19,69.37999814,4065.948116,3159.238244,11496.79,11606.12609,11844.1
27-May-19,69.50400069,4084.442555,3166.119983,11574.445,11664.05771,11924.75
28-May-19,69.61000023,4122.851092,3162.045337,11645.115,11712.18358,11928.75
29-May-19,69.84500067,4052.237458,3176.085348,11715.525,11739.25929,11861.1
30-May-19,69.82500039,4091.586668,3172.186271,11784.405,11776.83033,11945.9
31-May-19,69.57999981,3860.339935,3209.211721,11835.97,11803.37027,11922.8
3-Jun-19,69.17099804,3723.332466,3236.298322,11862,11855.22113,12088.55
4-Jun-19,69.29099857,3687.472002,3252.878798,11893.255,11885.48092,12021.65
6-Jun-19,69.16499864,3591.41613,3277.162764,11903.84,11877.89348,11843.75
7-Jun-19,69.35500058,3709.347332,3288.781309,11925.2,11876.57649,11870.65
10-Jun-19,69.53499929,3766.808208,3269.619351,11933.06,11884.96258,11922.7
11-Jun-19,69.38499981,3726.843363,3258.985022,11937.145,11899.62393,11965.6
12-Jun-19,69.37500199,3611.080618,3277.420539,11934.89,11900.81958,11906.2
13-Jun-19,69.53000014,3648.373084,3286.036317,11940.185,11903.22511,11914.05
14-Jun-19,69.83300206,3654.259228,3320.405886,11927.925,11888.69327,11823.3
17-Jun-19,69.85000131,3653.123004,3301.583109,11902.86,11849.32177,11672.15
18-Jun-19,69.61000023,3677.397497,3309.84447,11863.155,11820.6269,11691.5
19-Jun-19,69.649999,3758.403852,3307.447048,11830.135,11797.14019,11691.45
20-Jun-19,69.51999917,3917.8029,3385.320573,11828.935,11803.43288,11831.75
21-Jun-19,69.6150012,4006.478022,3418.896927,11814.28,11789.00872,11724.1
24-Jun-19,69.27299858,4011.31809,3435.942015,11791.975,11772.76168,11699.65
25-Jun-19,69.33400116,4025.065704,3471.402586,11775.06,11777.06865,11796.45
26-Jun-19,69.24499961,4119.023501,3430.461123,11769.195,11789.88344,11847.55
27-Jun-19,69.08799835,4100.12689,3416.560753,11761.945,11799.27736,11841.55
28-Jun-19,68.95000111,4100.628152,3429.27296,11758.5,11797.38148,11788.85
1-Jul-19,68.8849978,4113.095895,3375.92627,11777.845,11809.78484,11865.6
2-Jul-19,68.88999955,4015.947494,3384.736194,11799.725,11828.06033,11910.3
3-Jul-19,68.79999868,3904.124733,3434.82084,11822.255,11844.18572,11916.75
4-Jul-19,68.52700115,3910.28906,3421.821641,11833.755,11862.83377,11946.75
5-Jul-19,68.44999906,3910.442656,3470.896533,11842.46,11853.43672,11811.15
8-Jul-19,68.56599971,3966.956294,3468.00763,11828.355,11799.83005,11558.6
9-Jul-19,68.56499835,3965.254645,3450.953326,11804.3,11755.47913,11555.9
10-Jul-19,68.41900042,4065.308929,3463.683281,11769.435,11708.82838,11498.9
11-Jul-19,68.40999974,4146.412999,3497.738712,11743.57,11685.93231,11582.9
12-Jul-19,68.56000138,4142.870467,3483.59228,11719.935,11661.67189,11552.5
15-Jul-19,68.54500075,4123.53524,3491.242219,11692.21,11648.34064,11588.35
16-Jul-19,68.65000183,4068.250247,3491.559156,11667.44,11650.93325,11662.6
17-Jul-19,68.84600058,3964.660169,3496.9559,11644.515,11657.58175,11687.5
18-Jul-19,68.85499785,3871.947396,3513.814562,11609.53,11646.5487,11596.9
19-Jul-19,68.85999998,3834.489791,3538.207332,11570.34,11605.22167,11419.25
22-Jul-19,68.93000165,3895.741435,3520.506953,11549.1,11558.12682,11346.2
23-Jul-19,69.03299819,3887.13212,3511.778505,11526.615,11516.84012,11331.05
24-Jul-19,68.97999828,3938.403192,3514.345559,11503.855,11472.19646,11271.3
25-Jul-19,69.04100048,3901.650538,3512.123852,11470.78,11432.18802,11252.15
26-Jul-19,68.88000153,3878.623696,3494.988187,11443.96,11405.29929,11284.3
29-Jul-19,68.75499892,3881.310371,3492.656689,11404.045,11366.00851,11189.2
30-Jul-19,68.86200103,3950.285738,3501.24119,11346.325,11314.98878,11085.4
1-Aug-19,69.01699916,3933.431106,3516.792685,11275.575,11254.08173,10980
2-Aug-19,69.70000144,3858.764842,3604.408913,11215.62,11207.40323,10997.35
5-Aug-19,70.82099809,3895.693324,3706.737737,11159.955,11144.71174,10862.6
6-Aug-19,71.03999786,3891.645955,3724.838714,11120.16,11108.99142,10948.25
7-Aug-19,71.14499763,3710.789617,3802.816366,11072.605,11062.90207,10855.5
8-Aug-19,70.42000108,3708.024557,3786.27249,11048.72,11057.36533,11032.45
9-Aug-19,70.92399784,3808.601959,3798.237618,11034.47,11066.87163,11109.65
13-Aug-19,71.41800156,3964.5878,3825.11571,10998.625,11041.23134,10925.85
14-Aug-19,71.27499926,3944.741904,3809.901171,10982.645,11039.08018,11029.4
16-Aug-19,71.15500078,3910.170866,3798.872495,10978.885,11040.66561,11047.8
19-Aug-19,71.45100194,3965.529893,3780.403898,10986.275,11043.07186,11053.9
20-Aug-19,71.54899861,4020.311974,3794.260043,10988.24,11038.33152,11017
21-Aug-19,71.43900152,4047.38815,3794.418411,10993.85,11016.58034,10918.7
22-Aug-19,71.9300006,4012.215899,3810.176983,10973.16,10966.53846,10741.35
23-Aug-19,71.51299763,3906.340987,3835.532372,10970.545,10941.5951,10829.35
26-Aug-19,72.02500017,3922.102839,3905.532969,10973.085,10962.73236,11057.85
27-Aug-19,71.54299935,3884.537987,3889.733826,10972.655,10988.66284,11105.35
28-Aug-19,71.82899757,4023.973912,3912.378374,10984.68,10999.10596,11046.1
29-Aug-19,71.68999925,4040.50924,3914.660403,10976.57,10989.86851,10948.3
30-Aug-19,71.45299815,3997.381627,3880.631767,10974.115,10995.93787,11023.25
3-Sep-19,72.16999961,3895.026003,3944.430858,10948.515,10959.93099,10797.9
4-Sep-19,71.98900066,3985.143075,3962.389004,10931.28,10938.97081,10844.65
5-Sep-19,71.92799835,4077.654325,3923.09171,10924.2,10922.41248,10847.9
6-Sep-19,71.64500074,4001.175486,3870.568199,10944.685,10926.73748,10946.2
9-Sep-19,71.77800212,4111.694016,3853.030023,10962.055,10940.61249,11003.05
11-Sep-19,71.57700168,4100.981224,3818.047145,10959.84,10957.90112,11035.7
12-Sep-19,70.96700205,3916.655237,3804.074925,10947.585,10962.42819,10982.8
13-Sep-19,70.98500137,3911.303283,3777.490688,10950.565,10983.05943,11075.9
16-Sep-19,71.57999892,4333.181532,3810.235053,10956.085,10986.7759,11003.5
17-Sep-19,71.49000177,4353.610897,3810.990133,10935.52,10956.01664,10817.6
18-Sep-19,71.14499763,4169.849277,3793.137456,10939.795,10935.04089,10840.65
19-Sep-19,71.37499939,4184.694789,3777.890275,10925.81,10893.17891,10704.8
24-Sep-19,70.97100111,4115.714784,3804.682804,10999.84,11019.54638,11588.2
25-Sep-19,70.98799962,4008.996924,3804.784136,11049.24,11096.02886,11440.2
26-Sep-19,70.96400053,3994.938828,3781.218687,11106.055,11182.42361,11571.2
27-Sep-19,70.50899811,3954.10348,3778.361325,11153.725,11242.41932,11512.4
30-Sep-19,70.64500229,3918.357622,3756.051939,11202.89,11284.60671,11474.45
1-Oct-19,71.10999863,3864.098227,3754.416132,11231.29,11298.2964,11359.9
3-Oct-19,71.03000179,3711.519629,3837.681426,11262.34,11301.1516,11314
4-Oct-19,70.82500077,3750.963947,3836.680197,11298.055,11278.16949,11174.75
7-Oct-19,70.97500062,3798.90099,3830.082232,11326.63,11250.57504,11126.4
9-Oct-19,71.12000206,3780.153049,3844.202174,11387.48,11261.97958,11313.3
10-Oct-19,70.99000028,3764.760607,3834.752831,11352.115,11256.99238,11234.55
11-Oct-19,70.92399784,3860.651338,3797.732754,11338.6,11265.73013,11305.05
14-Oct-19,71.23699987,3815.625698,3807.232218,11315.595,11279.44283,11341.15
15-Oct-19,71.49999993,3806.682212,3820.818878,11307.185,11306.50777,11428.3
16-Oct-19,71.3640023,3796.529588,3812.25411,11306.14,11335.14272,11464
17-Oct-19,71.12999818,3779.593906,3812.893681,11328.785,11380.81677,11586.35
18-Oct-19,71.09000022,3846.405176,3809.959233,11363.57,11431.91372,11661.85
22-Oct-19,70.80899776,3840.254662,3789.227983,11404.93,11460.35668,11588.35
23-Oct-19,70.72499914,3877.930143,3805.044728,11452.7,11486.49183,11604.1
24-Oct-19,70.96499765,3980.032921,3817.347554,11479.63,11503.96604,11582.6
25-Oct-19,70.81999999,3979.51638,3841.499721,11514.565,11518.49949,11583.9
29-Oct-19,70.88999985,3921.444914,3791.152965,11562.745,11567.29049,11786.85
30-Oct-19,70.95299882,3914.502828,3801.009548,11613.04,11617.61949,11844.1
31-Oct-19,70.97999812,3875.189583,3836.547721,11657.955,11664.8614,11877.45
4-Nov-19,70.78899789,4016.938516,3843.108921,11705.685,11715.12297,11941.3
5-Nov-19,70.77499969,4028.816349,3817.8868,11738.77,11751.86425,11917.2
6-Nov-19,71.00999792,4044.989971,3808.682272,11769.19,11790.80711,11966.05
7-Nov-19,71.0469983,4055.695942,3790.822419,11811.56,11831.03309,12012.05
8-Nov-19,71.35999957,4028.308606,3771.706169,11841.965,11845.05435,11908.15
11-Nov-19,71.56999886,4056.800153,3771.250999,11875.05,11857.48992,11913.45
13-Nov-19,72.14999927,4088.636335,3799.276618,11900.705,11854.39175,11840.45
14-Nov-19,71.96599808,4130.1639,3816.677353,11909.23,11857.61143,11872.1
15-Nov-19,71.65000064,4092.093532,3799.363227,11914.365,11864.49117,11895.45
18-Nov-19,71.94499776,4118.216038,3799.420968,11915.07,11868.12914,11884.5
19-Nov-19,71.82999851,4044.67724,3810.409276,11914.95,11881.21475,11940.1
20-Nov-19,71.74600136,4030.746003,3817.230981,11923.14,11902.64843,11999.1
21-Nov-19,71.75000118,4129.446339,3806.464137,11923.375,11914.60326,11968.4
22-Nov-19,71.79199791,4181.473866,3801.341874,11913.61,11914.56631,11914.4
25-Nov-19,71.68900221,4144.525639,3777.590577,11930.17,11943.5088,12073.75
26-Nov-19,71.48000129,4163.598053,3767.23037,11942.595,11960.63447,12037.7
27-Nov-19,71.26000081,4153.488712,3761.420613,11968.62,11986.10093,12100.7
28-Nov-19,71.50500006,4148.637428,3768.522287,11996.525,12016.10985,12151.15
29-Nov-19,71.74900247,4079.330007,3786.602244,12012.585,12023.3717,12056.05
2-Dec-19,71.6340024,4029.232828,3787.14718,12028.955,12027.88593,12048.2
12-Dec-19,70.57000167,4185.641261,3774.411003,12032.125,12017.68849,11971.8
13-Dec-19,70.79799894,4225.284437,3764.479128,12040.885,12030.23604,12086.7
16-Dec-19,70.91499993,4261.695619,3786.688276,12049.44,12034.54767,12053.95
